Name,Price,Url
Nether Lord's Cape,0.01 ,https://market.dota2.net/en/item/294192767-5803919211-Nether%20Lord%27s%20Cape/
Nether Lord's Cape,0.01 ,https://market.dota2.net/en/item/294192767-5825895677-Nether%20Lord%27s%20Cape/
Inscribed Legs of Perception,0.043 ,https://market.dota2.net/en/item/285405504-5844652268-Inscribed%20Legs%20of%20Perception/
Nether Lord's Cape,0.03 ,https://market.dota2.net/en/item/294192767-5859949391-Nether%20Lord%27s%20Cape/
Autographed Snaggletooth Jerry,3.508 ,https://market.dota2.net/en/item/285701737-5780396628-Autographed%20Snaggletooth%20Jerry/
Nether Lord's Cape,0.02 ,https://market.dota2.net/en/item/294192767-5895393012-Nether%20Lord%27s%20Cape/
Grievous Ingots,1.196 ,https://market.dota2.net/en/item/286099383-4209162374-Grievous%20Ingots/
Nether Lord's Cape,0.01 ,https://market.dota2.net/en/item/294192767-5908526871-Nether%20Lord%27s%20Cape/
Inscribed Royal Halberd,0.763 ,https://market.dota2.net/en/item/287754463-3361777142-Inscribed%20Royal%20Halberd/
Nether Lord's Cape,0.02 ,https://market.dota2.net/en/item/294192767-5914315328-Nether%20Lord%27s%20Cape/
Inscribed Ruling Sword,0.35 ,https://market.dota2.net/en/item/288809130-3456542733-Inscribed%20Ruling%20Sword/
Nether Lord's Cape,0.03 ,https://market.dota2.net/en/item/294192767-5919320999-Nether%20Lord%27s%20Cape/
Nether Lord's Cape,0.03 ,https://market.dota2.net/en/item/294192767-5919410801-Nether%20Lord%27s%20Cape/
Autographed Iceforged Hair,7 ,https://market.dota2.net/en/item/291082121-3361777915-Autographed%20Iceforged%20Hair/
Nether Heart,0.005 ,https://market.dota2.net/en/item/294192768-708528747-Nether%20Heart/
Corrupted Morcant,19.607 ,https://market.dota2.net/en/item/291990717-5647577544-Corrupted%20Morcant/
Nether Heart,0.005 ,https://market.dota2.net/en/item/294192768-3361756668-Nether%20Heart/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-3361758391-Nether%20Heart/
Inscribed Lash of the Summoned Lord,0.2 ,https://market.dota2.net/en/item/292454211-3361969985-Inscribed%20Lash%20of%20the%20Summoned%20Lord/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-3361759045-Nether%20Heart/
Nether Heart,0.005 ,https://market.dota2.net/en/item/294192768-3361759244-Nether%20Heart/
Nether Heart,0.03 ,https://market.dota2.net/en/item/294192768-3361763754-Nether%20Heart/
Inscribed Whispering Dead Mask,0.053 ,https://market.dota2.net/en/item/293766506-3426856510-Inscribed%20Whispering%20Dead%20Mask/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-3361783994-Nether%20Heart/
Shadow Claws,1 ,https://market.dota2.net/en/item/294190445-1271280282-Shadow%20Claws/
Nether Heart,0.005 ,https://market.dota2.net/en/item/294192768-3361794678-Nether%20Heart/
Shadow Claws,0.03 ,https://market.dota2.net/en/item/294190445-1481708950-Shadow%20Claws/
Nether Heart,0.066 ,https://market.dota2.net/en/item/294192768-3455629662-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-2874779090-Shadow%20Claws/
Nether Heart,1.057 ,https://market.dota2.net/en/item/294192768-4970085043-Nether%20Heart/
Shadow Claws,0.03 ,https://market.dota2.net/en/item/294190445-3027434837-Shadow%20Claws/
Nether Heart,0.005 ,https://market.dota2.net/en/item/294192768-5762267277-Nether%20Heart/
Shadow Claws,0.006 ,https://market.dota2.net/en/item/294190445-3361757388-Shadow%20Claws/
Nether Heart,0.006 ,https://market.dota2.net/en/item/294192768-5821821783-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361758046-Shadow%20Claws/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-5843920696-Nether%20Heart/
Shadow Claws,0.008 ,https://market.dota2.net/en/item/294190445-3361758620-Shadow%20Claws/
Nether Heart,0.006 ,https://market.dota2.net/en/item/294192768-5851130233-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361759187-Shadow%20Claws/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-5870326218-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361759392-Shadow%20Claws/
Nether Heart,0.03 ,https://market.dota2.net/en/item/294192768-5870773387-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361759470-Shadow%20Claws/
Nether Heart,0.03 ,https://market.dota2.net/en/item/294192768-5897157225-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361761279-Shadow%20Claws/
Nether Heart,0.03 ,https://market.dota2.net/en/item/294192768-5911818407-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361763533-Shadow%20Claws/
Nether Heart,0.01 ,https://market.dota2.net/en/item/294192768-5913937788-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361765773-Shadow%20Claws/
Nether Heart,0.03 ,https://market.dota2.net/en/item/294192768-5919320999-Nether%20Heart/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361769215-Shadow%20Claws/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-1223652117-Shadow%20Calvaria/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361772404-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361773542-Shadow%20Claws/
Shadow Calvaria,0.207 ,https://market.dota2.net/en/item/294192770-1410850284-Shadow%20Calvaria/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361775999-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361778190-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361785455-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361789222-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361798070-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361799053-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361817296-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361860384-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-3361899562-Shadow%20Claws/
Shadow Claws,0.03 ,https://market.dota2.net/en/item/294190445-3361921751-Shadow%20Claws/
Shadow Claws,16.339 ,https://market.dota2.net/en/item/294190445-3363660974-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-4194926683-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5822033761-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5822033885-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5839004608-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5857683566-Shadow%20Claws/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5863976009-Shadow%20Claws/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-1547613498-Shadow%20Calvaria/
Shadow Claws,0.01 ,https://market.dota2.net/en/item/294190445-5888602852-Shadow%20Claws/
Shadow Calvaria,0.006 ,https://market.dota2.net/en/item/294192770-1898877060-Shadow%20Calvaria/
Shadow Claws,0.02 ,https://market.dota2.net/en/item/294190445-5914345120-Shadow%20Claws/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3046287943-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3093115159-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361757388-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361757429-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361757809-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361758046-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361758593-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361759187-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361759392-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-3361759532-Shadow%20Calvaria/
Shadow Calvaria,16.339 ,https://market.dota2.net/en/item/294192770-3361761127-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361761279-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361763790-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361764142-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361765773-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361768602-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-3361769225-Shadow%20Calvaria/
Shadow Calvaria,0.006 ,https://market.dota2.net/en/item/294192770-3361771714-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361772404-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-3361773903-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361776605-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361776611-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-3361789222-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361792336-Shadow%20Calvaria/
Shadow Calvaria,0.007 ,https://market.dota2.net/en/item/294192770-3361817296-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361825677-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361860384-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361866714-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-3361899562-Shadow%20Calvaria/
Shadow Calvaria,1 ,https://market.dota2.net/en/item/294192770-4228066942-Shadow%20Calvaria/
Shadow Calvaria,0.008 ,https://market.dota2.net/en/item/294192770-5771175160-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-5822033761-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-5822033886-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-5851935608-Shadow%20Calvaria/
Shadow Calvaria,0.01 ,https://market.dota2.net/en/item/294192770-5857683564-Shadow%20Calvaria/
Shadow Calvaria,0.02 ,https://market.dota2.net/en/item/294192770-5877690536-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5897193359-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5911118609-Shadow%20Calvaria/
Shadow Calvaria,0.005 ,https://market.dota2.net/en/item/294192770-5913964836-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5916602844-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5916657142-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5917139473-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5919391543-Shadow%20Calvaria/
Shadow Calvaria,0.03 ,https://market.dota2.net/en/item/294192770-5933425419-Shadow%20Calvaria/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-402146693-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-1251921071-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-1487124354-Shadow%20Tracers/
Shadow Tracers,0.6 ,https://market.dota2.net/en/item/294192772-1770129104-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-2080258597-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-2950768742-Shadow%20Tracers/
Shadow Tracers,0.03 ,https://market.dota2.net/en/item/294192772-2973006569-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-3361757388-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361757429-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361757589-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-3361757809-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361758046-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361758365-Shadow%20Tracers/
Shadow Tracers,0.006 ,https://market.dota2.net/en/item/294192772-3361758593-Shadow%20Tracers/
Shadow Tracers,0.009 ,https://market.dota2.net/en/item/294192772-3361759251-Shadow%20Tracers/
Shadow Tracers,0.006 ,https://market.dota2.net/en/item/294192772-3361759392-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361759470-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361759532-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361761286-Shadow%20Tracers/
Shadow Tracers,1 ,https://market.dota2.net/en/item/294192772-3361761734-Shadow%20Tracers/
Shadow Tracers,0.014 ,https://market.dota2.net/en/item/294192772-3361761817-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361763533-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361764142-Shadow%20Tracers/
Shadow Tracers,0.03 ,https://market.dota2.net/en/item/294192772-3361764437-Shadow%20Tracers/
Shadow Tracers,0.014 ,https://market.dota2.net/en/item/294192772-3361765765-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361771714-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361772404-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-5859968580-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361776611-Shadow%20Tracers/
Shadow Tracers,0.03 ,https://market.dota2.net/en/item/294192772-3361778647-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-5859968584-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361789222-Shadow%20Tracers/
Shadow Tracers,0.006 ,https://market.dota2.net/en/item/294192772-5868075556-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-3361798070-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-5885129286-Shadow%20Tracers/
Shadow Tracers,0.006 ,https://market.dota2.net/en/item/294192772-5803919213-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-5913334117-Shadow%20Tracers/
Shadow Tracers,0.01 ,https://market.dota2.net/en/item/294192772-5839004608-Shadow%20Tracers/
Shadow Tracers,0.005 ,https://market.dota2.net/en/item/294192772-5916688094-Shadow%20Tracers/
Shadow Tracers,0.009 ,https://market.dota2.net/en/item/294192772-5853540194-Shadow%20Tracers/
Cursed Trophies of the Outcast,0.275 ,https://market.dota2.net/en/item/294346383-230139020-Cursed%20Trophies%20of%20the%20Outcast/
Oblivion Headmaster Arms,1.665 ,https://market.dota2.net/en/item/309693937-1363818137-Oblivion%20Headmaster%20Arms/
Inscribed Staff of the Yuwipi,0.03 ,https://market.dota2.net/en/item/294354260-3362362776-Inscribed%20Staff%20of%20the%20Yuwipi/
Oblivion Headmaster Cape,1.634 ,https://market.dota2.net/en/item/309693939-863079039-Oblivion%20Headmaster%20Cape/
Inscribed Staff of the Yuwipi,0.053 ,https://market.dota2.net/en/item/294354260-3362820831-Inscribed%20Staff%20of%20the%20Yuwipi/
Oblivion Headmaster Belt,1.033 ,https://market.dota2.net/en/item/309693940-0-Oblivion%20Headmaster%20Belt/
Frozen Trophies of the Outcast,0.52 ,https://market.dota2.net/en/item/294357271-253185809-Frozen%20Trophies%20of%20the%20Outcast/
Frozen Iceforged Bracers,0.18 ,https://market.dota2.net/en/item/294360215-253185809-Frozen%20Iceforged%20Bracers/
Inscribed Braids of the Radiant Protector,0.052 ,https://market.dota2.net/en/item/294362640-3109820284-Inscribed%20Braids%20of%20the%20Radiant%20Protector/
Oblivion Headmaster Wand,0.507 ,https://market.dota2.net/en/item/309693944-0-Oblivion%20Headmaster%20Wand/
Inscribed Braids of the Radiant Protector,0.05 ,https://market.dota2.net/en/item/294362640-3362911596-Inscribed%20Braids%20of%20the%20Radiant%20Protector/
Inscribed Chaos Legion Mount,1.079 ,https://market.dota2.net/en/item/310308598-253099050-Inscribed%20Chaos%20Legion%20Mount/
Inscribed Braids of the Radiant Protector,0.066 ,https://market.dota2.net/en/item/294362640-4533536576-Inscribed%20Braids%20of%20the%20Radiant%20Protector/
Autographed Spell Surveyor,0.436 ,https://market.dota2.net/en/item/314953457-1169202427-Autographed%20Spell%20Surveyor/
Heroic Death Shadow Bow,0.353 ,https://market.dota2.net/en/item/294370538-400364530-Heroic%20Death%20Shadow%20Bow/
Inscribed Stryff the Owlion,0.02 ,https://market.dota2.net/en/item/319008179-5885800172-Inscribed%20Stryff%20the%20Owlion/
Heroic Trophies of the Outcast,0.301 ,https://market.dota2.net/en/item/294370570-351587196-Heroic%20Trophies%20of%20the%20Outcast/
Heroic Trophies of the Outcast,0.301 ,https://market.dota2.net/en/item/294370570-479198812-Heroic%20Trophies%20of%20the%20Outcast/
Inscribed Bobusang's Tobacco Fix,0.028 ,https://market.dota2.net/en/item/294371039-3361764440-Inscribed%20Bobusang%27s%20Tobacco%20Fix/
